Film,Commentaire,Sentiment
Intouchable,"vu ce jour au ciné avec impatience... et je me suis bien fait chier... C'est mievre, on se doute de la fin et c'est super cliché (le mechant black qui devient gentil avec le monsieur blanc riche...)Bref, une daube mielleuse qui interesse que quelques filles qui s'emerveillent devant la ptite morale a 2 balles de ce film. D'un autre coté, en elevant jamel ou youn en tant qu'idole, meme un mec comme Sy sans talent peut devenir vedette... Pauvre France...",Negatif
Intouchable,"Le handicap n est pas un sujet de plaisanterie. Comment peut on rire de cela......et des situations que le handicap engendre. Tout le Monde n a pas un serviteur a ses cotes. Quid de la compassion des gens dans le Métro, dans le bus, etc.... Et bien il y en a très peu voire inexistante. Je le vois tous les jours avec moi quiest chaque jour bousculée, etc... A qui je suis toujours obligée de demander une place. Si seulement ce film aurait pu avoir un écho sur le problème du handicap et bien même pas. Les gens rient peut être d un rire nerveux , moyen de défense, moyen de repousser le handicap qu ils ne subissent pas. Ils prennent le rire, passent un bon moment au détriment de l humanité.",Negatif
Intouchable,"Film tellement ""consensuel"" pour ""bisounours"" avec des niaiserie tout le long.Au faite dans les citées de France et de Navarre on écoute plus du ""Eyes Without Fire"" et autre morceaux ""disco"" depuis 40 ans.Le film ressemble à un ""Mamma Mia"" en plus lourdingue malgrer le sujet ""tabous"" du film.Sy/Cluzet n'on pas la carrure des ""Légendes""....Pas encore.Audiart,De Funès,Bourvil,Lefèbvre (Jean),Chaplin,Lino Ventura doivent se retourner dans leur tombe avec ce ""nanars"".",Negatif
Intouchable,Comment peut t'on aimer ce film????????? BouhhhhhhhJe ne le conseille pas contrairelent aux autres,Negatif
Intouchable,Carrément nul et chiant! Même pas drôle! Je n'ai visionné le film en entier pour cause d'ennui profond...,Negatif
Intouchable,"L'idée à la base part d'un bon sentiment, film inspirée d'une histoire vrai. Le problème c'est que pour ma part j'ai très vite compris l’intérêt du film, un handicapé avec un ""noir"" de banlieue, beaucoup trop de clichés dans ce film, ça devient une fâcheuse habitude en France afin de nous ""laver"" le cerveau, oscar du meilleur acteur pour Omar Sy alors que c'est l'un voir son seul grand rôle, çà va pas un peu vite ? Un film à la sauce PS selon moi.Voila ce film ne mérite pas 5 étoiles et les hommages qu'il a obtenu désolé.",Negatif
Intouchable,"La boite de prod a bien fait les choses, y a pas à dire. C'est rare de voir un film bénéficier d'une telle couverture médiatique et d'une telle complaisance de la part des critiques professionnels. Et si ça ne suffisait pas la prod a recruté quelques intérimaires pour créer des comptes et faire exploser les avis positifs sur des sites genre allociné et autres (si, si, la plupart de ces ""internautes"" ont un compte tout fraîchement créé, il suffit d'aller vérifier). Beau travail.Sinon le film ? Ben je sais pas, j'ai pas vu mais un film aussi consensuel ne peut être qu'une daube bien écoeurante (cf. les ch'tis et autres) TF1 n'est-elle pas la chaîne préférée des Français ?",Negatif
Intouchable,"MDR tous les cassos qui ont surnoté et kiffé cette bousee et omar St césarisé en France on compte le talent par nombre d'entrée pour un film c'est pour ça que les ricains pouffent de rire en nous voyant , film pathétique guimauve sociale la vraie histoire je ne crois pas que ça s'est passé comme ça , encore une merde française",Negatif
Intouchable,"Heu... Je préfère pas commenté car quand je dis que je n'aime pas ce film, mon entourage me traite de pseudo intelectuelle. Mais bon il faut le dire ce film et tout simplement NUL, c'est le mot, plus besoin de chercher!",Negatif
Intouchable,"OSER METTRE CE FILM AU GRAND CHEF D'OEUVRE DU CINÉMA (au même niveau que TITANIC)? N'IMPORTE QUOI ! Je trouve que ça se moque des handicapés , j'en connais une qui a vraiment été mis mal à l'aise ....",Negatif
Intouchable,"Un Nanar. Mais quelle horreur ! Film ignoble, je me suis ennuyée, je n'ai pas arrêté de bailler aux corneille et pour couronner le tout, les trois quarts de la salle ont applaudit, ça m'a achevé !",Negatif
Intouchable,"nul rien a dire d'autre,avec des blagues a 2 francs qui ne font rire personne. et a part causer ca ne fait rien d'autre.",Negatif
Intouchable,"Film populaire à tout bout de champ. Sans accords avec l'histoire réelle (documentaire de 2004).. Film navrant par ses nombreux défauts, trop de clichés. A voir peut-être une fois, un jour ..ou pas !Le casting aurait pu être intéressant si le scénario ne s'était pas arrêter tout bonnement sur le cliché entre l'homme (noir) de la cité et le grand bourgeois (blanc) .. saupoudrer d'un humour lourd et omniprésent qui rend le film longuet.",Negatif
Intouchable,"Intouchables est un film français réalisé par les réalisateurs Olivier Nakache et Eric Tolédano . Cette comédie semble connaître un succès unanime et profond et il apparaît que le succès dans les salles avec l'effroyable Bienvenue chez les Ch'tis de Dany Boon soit largement remis en question en terme de nombre d'entrées . Et hélas , Intouchables est comme le film de Dany Boon et comme la plupart des comédies françaises du moment une catastrophe d'une insondable idiotie . En effet , pour commencer , il est évident que le film fait déjà preuve d'un évident manque de mise en scène , c'est assez mal filmé , les plans ne sont guère intéressants . Il n'y a pas là une once de cinéma visuellement parlant mais bon , passons . Car en effet dans Intouchables , le gros problème vient davantage du fond qui est pour ainsi dire épouvantable , totalement épouvantable . Ce film se noie dans les clichés et dans un nombre de facilités absolument phénoménales : les deux protagonistes de cette histoire où quasiment tout ( si ce n'est tout ) sonne faux sont bien évidement issus de deux milieux différents . On vous laisse deviner qu'il s'agit de la haute bourgeoisie et de la banlieue . Ces deux milieux sont présentés avec un record de caricatures puisque forcément les banlieusards sont tous des consommateurs de drogue , vivant dans des familles nombreuses moyennant sept ou huit enfants , où les parents ne sont pas éduqués , analphabètes . Qui dit banlieue dit prison bien-sûr . Pour la bourgeoisie , les deux réalisateurs ne font guère mieux : notre handicapé est un fin gourmet , passant son temps à écouter de la musique classique , amateur d'art aussi . Et alors , là où le film agace , au-delà du portrait social ridicule et peu crédible qu'il en fait , c'est dans sa démagogie lourde et pompeuse à savoir il faut vivre ensemble . On s'entend pendant toute la durée du film répéter des phrases telles que ""l'amitié triomphe de tout"" etc et une amitié qui soit dit en passant est bien loin d'émouvoir puisque ce n'est que du déjà-vu , du prévisible .spoiler:Par exemple , on a ceux qui se méfient de cet homme de la banlieue et qui à la fin , l'adore ou la fille insupportable du richissime handicapé qui ne fait que caprice sur caprice , se voit faire la morale et comme par miracle , elle devient sage et respectueuse. A un moment , il faut arrêter ! Tout est mièvre , naif et trop niais , il n'y a pas de passion , il n'y a pas de force du propos , ampoulé par les stéréotypes que les deux réalisateurs ont de la société actuelle .",Negatif
Intouchable,Je suis désolé ne n'avoir pas aimé ce film. Quelqu'un peut-il m'expliquer son succès ?Je n'ose en comprendre la raison.,Negatif
Intouchable,"Alors...comment dire... Je cherche mes mots... C'est d’abord étrange de se retrouver dans les 1% de la population d'Allocine qui a détestée ce film (on préfèrerait toujours être dans la masse, quoique) mais enfin bon lorsqu'on affronte deux heures d’une « comédie dramatique » (qui n'est ni drôle ni dramatique) sans histoire, sans intrigue, sans enjeu, sans scénario avec des dialogues poussifs, vaseux, fades, clichés au possible et des vannes à dix balles : est-on en face à un film ou d'une daube intégrale ? Une grosse nullité au fond portée par une hallucination collective à la française. Pauvre pays en chaise roulante (symbolisé par Cluzet) qui au fond méprise ses handicapés, se fiche bien de ses minorités (Omar Sy n’est pas du tout le héros du film contrairement à ce qu’on pense), le tout sous prétexte de rassembler les foules. Intouchables est un film indigne, pitoyable, pathétique, mauvais, sans résolution, sans envergure, bien dans l'air du temps : vide et cruel car il fait du mal au cinéma et aux gens qu’il est supposé aider. J’ajoute qu’il fleur bon le racisme anti-français (Cluzet et sa moustache d’Hitler genre rappel que les français ont été collabos histoire de les culpabiliser) et le racisme tout court : la vision du « noir » qui est donnée est totalement gerbante. Omar (type sympa au demeurant) se rend-t-il compte que ce qu’il a fait là ou plutôt ce qu’on lui a fait faire ?? Bref, un film qui n'est qu'une suite de scénettes ridicules, souvent sans cohérence, scolaires. On est un cran en dessous des Petits Mouchoirs (déjà très très mauvais) et nettement en dessous des Chtis, comédie passable mais sincère. Pourra-t-on aller encore plus bas ? Oui, c'est tout à fait possible.",Negatif
Intouchable,"Film consternant, fait de clichés douteux et d'humour facile. S'il n'y avait Omar Sy, le film aurait fait un flop. Tout y est : clichés sur les banlieues, clichés sur les riches, clichés sur les handicapés... jusqu'à la nausée. Avec un relent de populisme : plaisir de rire des ""intellos"", de ceux qui aiment la musique classique (sinistre) sauf dans les pubs, des opéras ridicules, fussent-ils la Flûte enchantée, en allemand, vous vous rendez compte!Avec un relent de sadisme. Il faut voir comment on manipule le corps du malade, comment on s'amuse à y verser de l'au bouillante, à jouer avec sa moustache et sa barbe. Film sans cinéaste, scénario écrit pour le succès... Consternant.",Negatif
Intouchable,Hallucinant de stupidité. A éviter a tout prix.,Negatif
Intouchable,sans interetclichémanipulation facile du spectateurun peu comme une mendiante au rer les halles qui aurait un chien blessé 3 enfants pouilleux et un chat à 3 patteset un grand pere aveugleforcement on lui donnerait de l'argent,Negatif
Intouchable,A l'aube d'une insurrection populaire contre les inégalités insultantes se film est une insulte à l'esprits de s'insurger.De ce film la philosophe Marie-José Mondzain en a dit: On en ressort poisseux de sucrerie,Negatif
Intouchable,"Que dire ? Sy est consternant de médiocrité scénique : il ne joue pas, il se montre ! Quant au scénarion, jamais je n'aurai osé l'écrire par peur d'un reste de ridicule. Et cela fonctionne ... Seul intérêt à ce film : Bienvenue chez les cht'is devient un chef d'oeuvre ! C'est dire....",Negatif
Intouchable,hyper caricatural. D'un côté le riche européen handicapé faible et hyper coincé mais cultivé de l'autre omar dans le rôle du mamadou stupide de banlieue avec l'intelligence d un gamin de douze ans mais marrant et extraverti.A peu près la même chose que l empereur est un con avec Pierre Richard et Smain,Negatif
